   AgeBP,  JanDays     , FebDays     , MarDays     , AprDays     , MayDays     , JunDays     , JulDays     , AugDays     , SepDays     , OctDays     , NovDays     , DecDays     , JanMid      , FebMid      , MarMid      , AprMid      , MayMid      , JunMid      , JulMid      , AugMid      , SepMid      , OctMid      , NovMid      , DecMid      , JanBeg      , FebBeg      , MarBeg      , AprBeg      , MayBeg      , JunBeg      , JulBeg      , AugBeg      , SepBeg      , OctBeg      , NovBeg      , DecBeg      , JanEnd      , FebEnd      , MarEnd      , AprEnd      , MayEnd      , JunEnd      , JulEnd      , AugEnd      , SepEnd      , OctEnd      , NovEnd      , De,    "JanColor ",    "FebColor ",    "MarColor ",    "AprColor ",    "MayColor ",    "JunColor ",    "JulColor ",    "AugColor ",    "SepColor ",    "OctColor ",    "NovColor ",    "DecColor "
  -13000,    32.773458,    28.855942,    30.897976,    28.907289,    29.157161,    27.986360,    29.217863,    30.001878,    30.062128,    32.136741,    31.851514,    33.151690,    13.768452,    44.598806,    74.534419,   104.437742,   133.433411,   161.913790,   190.414662,   219.962610,   250.007164,   281.149758,   313.213125,   345.763443,    -2.687158,    30.063792,    58.928983,    89.860580,   118.791656,   147.939703,   175.892692,   205.084486,   235.094903,   265.189911,   297.351668,   329.194363,    30.063792,    58.928983,    89.860580,   118.791656,   147.939703,   175.892692,   205.084486,   235.094903,   265.189911,   297.351668,   329.194363,   362.312842,         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",         "Purple",         "Purple"
  -12000,    33.015064,    29.158384,    31.232614,    29.148546,    29.263770,    27.931343,    29.011149,    29.690086,    29.733749,    31.863363,    31.731889,    33.220043,    13.098142,    44.207850,    74.469892,   104.671927,   133.852826,   162.361318,   190.726704,   220.001795,   249.711716,   280.543309,   312.408526,   344.933685,    -3.458598,    29.529256,    58.692298,    89.957993,   119.134666,   148.394343,   176.292953,   205.273603,   234.966921,   264.732689,   296.625614,   328.353905,    29.529256,    58.692298,    89.957993,   119.134666,   148.394343,   176.292953,   205.273603,   234.966921,   264.732689,   296.625614,   328.353905,   361.541402,         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",         "Purple",         "Purple"
  -11000,    33.169966,    29.421914,    31.575948,    29.442677,    29.453869,    27.965792,    28.885610,    29.428372,    29.408914,    31.541073,    31.523868,    33.181996,    12.506355,    43.831924,    74.402950,   104.935037,   134.371169,   162.997953,   191.317266,   220.388028,   249.790237,   280.286807,   311.881933,   344.281652,    -4.104381,    29.034751,    58.456236,    90.063138,   119.537250,   148.992511,   176.927714,   205.779616,   235.205623,   264.644187,   296.218075,   327.743900,    29.034751,    58.456236,    90.063138,   119.537250,   148.992511,   176.927714,   205.779616,   235.205623,   264.644187,   296.218075,   327.743900,   360.895619,         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple"
  -10000,    33.223465,    29.622235,    31.898309,    29.766094,    29.713010,    28.086870,    28.850037,    29.236643,    29.114641,    31.199152,    31.247785,    33.041759,    12.046878,    43.504466,    74.339345,   105.205319,   134.946823,   163.773102,   192.138698,   221.088609,   250.234534,   280.401274,   311.679930,   343.866639,    -4.565603,    28.624809,    58.241475,    90.167157,   119.966658,   149.686568,   177.746329,   206.560915,   235.789777,   264.930442,   296.164134,   327.419261,    28.624809,    58.241475,    90.167157,   119.966658,   149.686568,   177.746329,   206.560915,   235.789777,   264.930442,   296.164134,   327.419261,   360.434397,         "Purple",         "Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",   "Light Purple",         "Purple"
   -9000,    33.170884,    29.740496,    32.170685,    30.091652,    30.020824,    28.285257,    28.906483,    29.128781,    28.874212,    30.867316,    30.929774,    32.813636,    11.762275,    43.255606,    74.284783,   105.459380,   135.531618,   164.623213,   193.123590,   222.044474,   251.004968,   280.874489,   311.819108,   343.726196,    -4.799838,    28.337383,    58.067574,    90.260883,   120.386373,   150.419166,   178.681852,   207.552732,   236.668928,   265.564626,   296.466587,   327.408458,    28.337383,    58.067574,    90.260883,   120.386373,   150.419166,   178.681852,   207.552732,   236.668928,   265.564626,   296.466587,   327.408458,   360.200162,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",         "Purple"
   -8000,    33.018226,    29.765694,    32.367817,    30.390796,    30.352091,    28.545462,    29.050194,    29.112059,    28.705709,    30.573033,    30.598763,    32.520157,    11.678704,    43.108678,    74.244324,   105.674314,   136.074584,   165.476176,   194.189276,   223.174410,   252.033677,   281.662084,   312.284169,   343.871613,    -4.786304,    28.199302,    57.950800,    90.335735,   120.759184,   151.127425,   179.655539,   208.671569,   237.767223,   266.489363,   297.095577,   327.710178,    28.199302,    57.950800,    90.335735,   120.759184,   151.127425,   179.655539,   208.671569,   237.767223,   266.489363,   297.095577,   327.710178,   360.213696,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple"
   -7000,    32.781394,    29.696187,    32.471232,    30.636280,    30.678434,    28.846490,    29.269737,    29.186888,    28.621103,    30.339457,    30.283513,    32.189285,    11.802505,    43.077225,    74.221780,   105.830153,   136.526700,   166.257231,   195.244117,   224.381264,   253.230216,   282.691723,   313.029500,   344.286444,    -4.528562,    28.222791,    57.902098,    90.384693,   121.050907,   151.748396,   180.583011,   209.821488,   238.989422,   267.621795,   297.991572,   328.293371,    28.222791,    57.902098,    90.384693,   121.050907,   151.748396,   180.583011,   209.821488,   238.989422,   267.621795,   297.991572,   328.293371,   360.471437,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",   "Light Purple"
   -6000,    32.484119,    29.539955,    32.471691,    30.805200,    30.970707,    29.163040,    29.547419,    29.346779,    28.625756,    30.184002,    30.010083,    31.851250,    12.119275,    43.163126,    74.219203,   105.912294,   136.846182,   166.896074,   196.195374,   225.559978,   254.489341,   283.869959,   313.984027,   344.928397,    -4.054175,    28.403758,    57.925596,    90.403191,   121.234314,   152.225429,   181.381837,   210.902122,   240.228854,   268.861022,   299.071352,   329.100716,    28.403758,    57.925596,    90.403191,   121.234314,   152.225429,   181.381837,   210.902122,   240.228854,   268.861022,   299.071352,   329.100716,   360.945825,   "Light Purple",   "Light Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple"
   -5000,    32.155041,    29.313551,    32.370491,    30.881860,    31.201934,    29.467343,    29.860135,    29.578546,    28.718209,    30.117466,    29.799914,    31.535511,    12.595653,    43.356280,    74.236599,   105.913454,   137.003551,   167.334409,   196.958108,   226.606957,   255.700347,   285.091062,   315.058672,   345.734274,    -3.411344,    28.722266,    58.018000,    90.389754,   121.292622,   152.514633,   181.979889,   211.817888,   241.376826,   270.097268,   300.236282,   330.054977,    28.722266,    58.018000,    90.389754,   121.292622,   152.514633,   181.979889,   211.817888,   241.376826,   270.097268,   300.236282,   330.054977,   361.588656,   "Light Purple",   "Light Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple"
   -4000,    31.824496,    29.039948,    32.179344,    30.859922,    31.350460,    29.731669,    30.180818,    29.862840,    28.890208,    30.143566,    29.668525,    31.268204,    13.183496,    43.635921,    74.271908,   105.834723,   136.985530,   167.532856,   197.464114,   227.429954,   256.757182,   286.246926,   316.155405,   346.627124,    -2.663157,    29.145107,    58.169009,    90.346225,   121.221822,   152.590382,   182.323400,   212.487521,   242.332682,   271.221951,   301.381887,   331.067274,    29.145107,    58.169009,    90.346225,   121.221822,   152.590382,   182.323400,   212.487521,   242.332682,   271.221951,   301.381887,   331.067274,   362.336843,  "Easter Purple",   "Light Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple"
   -3000,    31.521488,    28.745740,    31.918815,    30.743340,    31.402776,    29.931308,    30.480600,    30.175198,    29.127006,    30.258771,    29.624717,    31.070242,    13.825621,    43.973321,    74.321285,   105.685466,   136.796952,   167.475990,   197.669670,   227.957397,   257.568377,   287.237036,   317.176765,   347.524473,    -1.880456,    29.629965,    58.362687,    90.277520,   121.031313,   152.448784,   182.383454,   212.852751,   243.013527,   272.137681,   302.407668,   332.046094,    29.629965,    58.362687,    90.277520,   121.031313,   152.448784,   182.383454,   212.852751,   243.013527,   272.137681,   302.407668,   332.046094,   363.119544,  "Easter Purple",   "Light Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow"
   -2000,    31.271196,    28.458189,    31.615658,    30.545861,    31.355431,    30.047604,    30.731622,    30.487742,    29.408054,    30.452417,    29.670187,    30.956039,    14.462131,    44.335303,    74.379607,   105.482059,   136.460203,   167.174488,   197.560809,   228.145983,   258.065769,   287.977542,   318.034786,   348.346487,    -1.134439,    30.130366,    58.579493,    90.190971,   120.742674,   152.108329,   182.159720,   212.884902,   243.362524,   272.767235,   303.226165,   332.905950,    30.130366,    58.579493,    90.190971,   120.742674,   152.108329,   182.159720,   212.884902,   243.362524,   272.767235,   303.226165,   332.905950,   363.865561,  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow"
   -1000,    31.093144,    28.202562,    31.299581,    30.289156,    31.215581,    30.070499,    30.910223,    30.771614,    29.708271,    30.707173,    29.799434,    30.932762,    15.036386,    44.687958,    74.441103,   105.245739,   136.012272,   166.663867,   197.155174,   227.985482,   258.211138,   288.408684,   318.658567,   349.023160,    -0.489942,    30.600602,    58.798584,    90.095383,   120.386801,   151.607537,   181.680648,   212.588317,   243.354772,   273.060679,   303.770512,   333.574836,    30.600602,    58.798584,    90.095383,   120.386801,   151.607537,   181.680648,   212.588317,   243.354772,   273.060679,   303.770512,   333.574836,   364.510058,  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow"
       0,    31.000000,    28.000000,    31.000000,    30.000000,    31.000000,    30.000000,    31.000000,    31.000000,    30.000000,    31.000000,    30.000000,    31.000000,    15.500000,    45.000000,    74.500000,   105.000000,   135.500000,   166.000000,   196.500000,   227.500000,   258.000000,   288.500000,   319.000000,   349.500000,     0.000000,    31.000000,    59.000000,    90.000000,   120.000000,   151.000000,   181.000000,   212.000000,   243.000000,   273.000000,   304.000000,   334.000000,    31.000000,    59.000000,    90.000000,   120.000000,   151.000000,   181.000000,   212.000000,   243.000000,   273.000000,   304.000000,   334.000000,   365.000000,    "  20% Black",    "  20% Black",    "  20% Black",    "  20% Black",    "  20% Black",    "  20% Black",    "  20% Black",    "  20% Black",    "  20% Black",    "  20% Black",    "  20% Black",    "  20% Black"
